Date,Panama,Suez
06/21/2004,1011,1043
06/22/2004,1011,1043
06/23/2004,1011,1043
06/24/2004,1011,1043
06/25/2004,1011,1043
06/26/2004,1011,1043
06/27/2004,1011,1043
06/28/2004,1011,1043
06/29/2004,1011,1043
06/30/2004,1011,1043
07/01/2004,1054,1047
07/02/2004,1054,1047
07/03/2004,1054,1047
07/04/2004,1054,1047
07/05/2004,1054,1047
07/06/2004,1054,1047
07/07/2004,1054,1047
07/08/2004,1054,1047
07/09/2004,1054,1047
07/10/2004,1054,1047
07/11/2004,1054,1047
07/12/2004,1054,1047
07/13/2004,1054,1047
07/14/2004,1054,1047
07/15/2004,1054,1047
07/16/2004,1054,1047
07/17/2004,1054,1047
07/18/2004,1054,1047
07/19/2004,1054,1047
07/20/2004,1054,1047
07/21/2004,1054,1047
07/22/2004,1054,1047
07/23/2004,1054,1047
07/24/2004,1054,1047
07/25/2004,1054,1047
07/26/2004,1054,1047
07/27/2004,1054,1047
07/28/2004,1054,1047
07/29/2004,1054,1047
07/30/2004,1054,1047
07/31/2004,1054,1047
08/01/2004,1063,1107
08/02/2004,1063,1107
08/03/2004,1063,1107
08/04/2004,1063,1107
08/05/2004,1063,1107
08/06/2004,1063,1107
08/07/2004,1063,1107
08/08/2004,1063,1107
08/09/2004,1063,1107
08/10/2004,1063,1107
08/11/2004,1063,1107
08/12/2004,1063,1107
08/13/2004,1063,1107
08/14/2004,1063,1107
08/15/2004,1063,1107
08/16/2004,1063,1107
08/17/2004,1063,1107
08/18/2004,1063,1107
08/19/2004,1063,1107
08/20/2004,1063,1107
08/21/2004,1063,1107
08/22/2004,1063,1107
08/23/2004,1063,1107
08/24/2004,1063,1107
08/25/2004,1063,1107
08/26/2004,1063,1107
08/27/2004,1063,1107
08/28/2004,1063,1107
08/29/2004,1063,1107
08/30/2004,1063,1107
08/31/2004,1063,1107
09/01/2004,1017,1042
09/02/2004,1017,1042
09/03/2004,1017,1042
09/04/2004,1017,1042
09/05/2004,1017,1042
09/06/2004,1017,1042
09/07/2004,1017,1042
09/08/2004,1017,1042
09/09/2004,1017,1042
09/10/2004,1017,1042
09/11/2004,1017,1042
09/12/2004,1017,1042
09/13/2004,1017,1042
09/14/2004,1017,1042
09/15/2004,1017,1042
09/16/2004,1017,1042
09/17/2004,1017,1042
09/18/2004,1017,1042
09/19/2004,1017,1042
09/20/2004,1017,1042
09/21/2004,1017,1042
09/22/2004,1017,1042
09/23/2004,1017,1042
09/24/2004,1017,1042
09/25/2004,1017,1042
09/26/2004,1017,1042
09/27/2004,1017,1042
09/28/2004,1017,1042
09/29/2004,1017,1042
09/30/2004,1017,1042
10/01/2004,1060,1136
10/02/2004,1060,1136
10/03/2004,1060,1136
10/04/2004,1060,1136
10/05/2004,1060,1136
10/06/2004,1060,1136
10/07/2004,1060,1136
10/08/2004,1060,1136
10/09/2004,1060,1136
10/10/2004,1060,1136
10/11/2004,1060,1136
10/12/2004,1060,1136
10/13/2004,1060,1136
10/14/2004,1060,1136
10/15/2004,1060,1136
10/16/2004,1060,1136
10/17/2004,1060,1136
10/18/2004,1060,1136
10/19/2004,1060,1136
10/20/2004,1060,1136
10/21/2004,1060,1136
10/22/2004,1060,1136
10/23/2004,1060,1136
10/24/2004,1060,1136
10/25/2004,1060,1136
10/26/2004,1060,1136
10/27/2004,1060,1136
10/28/2004,1060,1136
10/29/2004,1060,1136
10/30/2004,1060,1136
10/31/2004,1060,1136
11/01/2004,1005,1000
11/02/2004,1005,1000
11/03/2004,1005,1000
11/04/2004,1005,1000
11/05/2004,1005,1000
11/06/2004,1005,1000
11/07/2004,1005,1000
11/08/2004,1005,1000
11/09/2004,1005,1000
11/10/2004,1005,1000
11/11/2004,1005,1000
11/12/2004,1005,1000
11/13/2004,1005,1000
11/14/2004,1005,1000
11/15/2004,1005,1000
11/16/2004,1005,1000
11/17/2004,1005,1000
11/18/2004,1005,1000
11/19/2004,1005,1000
11/20/2004,1005,1000
11/21/2004,1005,1000
11/22/2004,1005,1000
11/23/2004,1005,1000
11/24/2004,1005,1000
11/25/2004,1005,1000
11/26/2004,1005,1000
11/27/2004,1005,1000
11/28/2004,1005,1000
11/29/2004,1005,1000
11/30/2004,1005,1000
12/01/2004,1054,1006
12/02/2004,1054,1006
12/03/2004,1054,1006
12/04/2004,1054,1006
12/05/2004,1054,1006
12/06/2004,1054,1006
12/07/2004,1054,1006
12/08/2004,1054,1006
12/09/2004,1054,1006
12/10/2004,1054,1006
12/11/2004,1054,1006
12/12/2004,1054,1006
12/13/2004,1054,1006
12/14/2004,1054,1006
12/15/2004,1054,1006
12/16/2004,1054,1006
12/17/2004,1054,1006
12/18/2004,1054,1006
12/19/2004,1054,1006
12/20/2004,1054,1006
12/21/2004,1054,1006
12/22/2004,1054,1006
12/23/2004,1054,1006
12/24/2004,1054,1006
12/25/2004,1054,1006
12/26/2004,1054,1006
12/27/2004,1054,1006
12/28/2004,1054,1006
12/29/2004,1054,1006
12/30/2004,1054,1006
12/31/2004,1054,1006
01/01/2005,1079,1362
01/02/2005,1079,1362
01/03/2005,1079,1362
01/04/2005,1079,1362
01/05/2005,1079,1362
01/06/2005,1079,1362
01/07/2005,1079,1362
01/08/2005,1079,1362
01/09/2005,1079,1362
01/10/2005,1079,1362
01/11/2005,1079,1362
01/12/2005,1079,1362
01/13/2005,1079,1362
01/14/2005,1079,1362
01/15/2005,1079,1362
01/16/2005,1079,1362
01/17/2005,1079,1362
01/18/2005,1079,1362
01/19/2005,1079,1362
01/20/2005,1079,1362
01/21/2005,1079,1362
01/22/2005,1079,1362
01/23/2005,1079,1362
01/24/2005,1079,1362
01/25/2005,1079,1362
01/26/2005,1079,1362
01/27/2005,1079,1362
01/28/2005,1079,1362
01/29/2005,1079,1362
01/30/2005,1079,1362
01/31/2005,1079,1362
02/01/2005,963,1120
02/02/2005,963,1120
02/03/2005,963,1120
02/04/2005,963,1120
02/05/2005,963,1120
02/06/2005,963,1120
02/07/2005,963,1120
02/08/2005,963,1120
02/09/2005,963,1120
02/10/2005,963,1120
02/11/2005,963,1120
02/12/2005,963,1120
02/13/2005,963,1120
02/14/2005,963,1120
02/15/2005,963,1120
02/16/2005,963,1120
02/17/2005,963,1120
02/18/2005,963,1120
02/19/2005,963,1120
02/20/2005,963,1120
02/21/2005,963,1120
02/22/2005,963,1120
02/23/2005,963,1120
02/24/2005,963,1120
02/25/2005,963,1120
02/26/2005,963,1120
02/27/2005,963,1120
02/28/2005,963,1120
03/01/2005,1070,1115
03/02/2005,1070,1115
03/03/2005,1070,1115
03/04/2005,1070,1115
03/05/2005,1070,1115
03/06/2005,1070,1115
03/07/2005,1070,1115
03/08/2005,1070,1115
03/09/2005,1070,1115
03/10/2005,1070,1115
03/11/2005,1070,1115
03/12/2005,1070,1115
03/13/2005,1070,1115
03/14/2005,1070,1115
03/15/2005,1070,1115
03/16/2005,1070,1115
03/17/2005,1070,1115
03/18/2005,1070,1115
03/19/2005,1070,1115
03/20/2005,1070,1115
03/21/2005,1070,1115
03/22/2005,1070,1115
03/23/2005,1070,1115
03/24/2005,1070,1115
03/25/2005,1070,1115
03/26/2005,1070,1115
03/27/2005,1070,1115
03/28/2005,1070,1115
03/29/2005,1070,1115
03/30/2005,1070,1115
03/31/2005,1070,1115
04/01/2005,1044,1124
04/02/2005,1044,1124
04/03/2005,1044,1124
04/04/2005,1044,1124
04/05/2005,1044,1124
04/06/2005,1044,1124
04/07/2005,1044,1124
04/08/2005,1044,1124
04/09/2005,1044,1124
04/10/2005,1044,1124
04/11/2005,1044,1124
04/12/2005,1044,1124
04/13/2005,1044,1124
04/14/2005,1044,1124
04/15/2005,1044,1124
04/16/2005,1044,1124
04/17/2005,1044,1124
04/18/2005,1044,1124
04/19/2005,1044,1124
04/20/2005,1044,1124
04/21/2005,1044,1124
04/22/2005,1044,1124
04/23/2005,1044,1124
04/24/2005,1044,1124
04/25/2005,1044,1124
04/26/2005,1044,1124
04/27/2005,1044,1124
04/28/2005,1044,1124
04/29/2005,1044,1124
04/30/2005,1044,1124
05/01/2005,1057,1111
05/02/2005,1057,1111
05/03/2005,1057,1111
05/04/2005,1057,1111
05/05/2005,1057,1111
05/06/2005,1057,1111
05/07/2005,1057,1111
05/08/2005,1057,1111
05/09/2005,1057,1111
05/10/2005,1057,1111
05/11/2005,1057,1111
05/12/2005,1057,1111
05/13/2005,1057,1111
05/14/2005,1057,1111
05/15/2005,1057,1111
05/16/2005,1057,1111
05/17/2005,1057,1111
05/18/2005,1057,1111
05/19/2005,1057,1111
05/20/2005,1057,1111
05/21/2005,1057,1111
05/22/2005,1057,1111
05/23/2005,1057,1111
05/24/2005,1057,1111
05/25/2005,1057,1111
05/26/2005,1057,1111
05/27/2005,1057,1111
05/28/2005,1057,1111
05/29/2005,1057,1111
05/30/2005,1057,1111
05/31/2005,1057,1111
06/01/2005,1011,1043
06/02/2005,1011,1043
06/03/2005,1011,1043
06/04/2005,1011,1043
06/05/2005,1011,1043
06/06/2005,1011,1043
06/07/2005,1011,1043
06/08/2005,1011,1043
06/09/2005,1011,1043
06/10/2005,1011,1043
06/11/2005,1011,1043
06/12/2005,1011,1043
06/13/2005,1011,1043
06/14/2005,1011,1043
06/15/2005,1011,1043
06/16/2005,1011,1043
06/17/2005,1011,1043
06/18/2005,1011,1043
06/19/2005,1011,1043
06/20/2005,1011,1043
06/21/2005,1011,1043
06/22/2005,1011,1043
06/23/2005,1011,1043
06/24/2005,1011,1043
06/25/2005,1011,1043
06/26/2005,1011,1043
06/27/2005,1011,1043
06/28/2005,1011,1043
06/29/2005,1011,1043
06/30/2005,1011,1043
07/01/2005,1054,1047
07/02/2005,1054,1047
07/03/2005,1054,1047
07/04/2005,1054,1047
07/05/2005,1054,1047
07/06/2005,1054,1047
07/07/2005,1054,1047
07/08/2005,1054,1047
07/09/2005,1054,1047
07/10/2005,1054,1047
07/11/2005,1054,1047
07/12/2005,1054,1047
07/13/2005,1054,1047
07/14/2005,1054,1047
07/15/2005,1054,1047
07/16/2005,1054,1047
07/17/2005,1054,1047
07/18/2005,1054,1047
07/19/2005,1054,1047
07/20/2005,1054,1047
07/21/2005,1054,1047
07/22/2005,1054,1047
07/23/2005,1054,1047
07/24/2005,1054,1047
07/25/2005,1054,1047
07/26/2005,1054,1047
07/27/2005,1054,1047
07/28/2005,1054,1047
07/29/2005,1054,1047
07/30/2005,1054,1047
07/31/2005,1054,1047
08/01/2005,1063,1107
08/02/2005,1063,1107
08/03/2005,1063,1107
08/04/2005,1063,1107
08/05/2005,1063,1107
08/06/2005,1063,1107
08/07/2005,1063,1107
08/08/2005,1063,1107
08/09/2005,1063,1107
08/10/2005,1063,1107
08/11/2005,1063,1107
08/12/2005,1063,1107
08/13/2005,1063,1107
08/14/2005,1063,1107
08/15/2005,1063,1107
08/16/2005,1063,1107
08/17/2005,1063,1107
08/18/2005,1063,1107
08/19/2005,1063,1107
08/20/2005,1063,1107
08/21/2005,1063,1107
08/22/2005,1063,1107
08/23/2005,1063,1107
08/24/2005,1063,1107
08/25/2005,1063,1107
08/26/2005,1063,1107
08/27/2005,1063,1107
08/28/2005,1063,1107
08/29/2005,1063,1107
08/30/2005,1063,1107
08/31/2005,1063,1107
09/01/2005,1017,1042
09/02/2005,1017,1042
09/03/2005,1017,1042
09/04/2005,1017,1042
09/05/2005,1017,1042
09/06/2005,1017,1042
09/07/2005,1017,1042
09/08/2005,1017,1042
09/09/2005,1017,1042
09/10/2005,1017,1042
09/11/2005,1017,1042
09/12/2005,1017,1042
09/13/2005,1017,1042
09/14/2005,1017,1042
09/15/2005,1017,1042
09/16/2005,1017,1042
09/17/2005,1017,1042
09/18/2005,1017,1042
09/19/2005,1017,1042
09/20/2005,1017,1042
09/21/2005,1017,1042
09/22/2005,1017,1042
09/23/2005,1017,1042
09/24/2005,1017,1042
09/25/2005,1017,1042
09/26/2005,1017,1042
09/27/2005,1017,1042
09/28/2005,1017,1042
09/29/2005,1017,1042
09/30/2005,1017,1042
10/01/2005,1060,1136
10/02/2005,1060,1136
10/03/2005,1060,1136
10/04/2005,1060,1136
10/05/2005,1060,1136
10/06/2005,1060,1136
10/07/2005,1060,1136
10/08/2005,1060,1136
10/09/2005,1060,1136
10/10/2005,1060,1136
10/11/2005,1060,1136
10/12/2005,1060,1136
10/13/2005,1060,1136
10/14/2005,1060,1136
10/15/2005,1060,1136
10/16/2005,1060,1136
10/17/2005,1060,1136
10/18/2005,1060,1136
10/19/2005,1060,1136
10/20/2005,1060,1136
10/21/2005,1060,1136
10/22/2005,1060,1136
10/23/2005,1060,1136
10/24/2005,1060,1136
10/25/2005,1060,1136
10/26/2005,1060,1136
10/27/2005,1060,1136
10/28/2005,1060,1136
10/29/2005,1060,1136
10/30/2005,1060,1136
10/31/2005,1060,1136
11/01/2005,1005,1000
11/02/2005,1005,1000
11/03/2005,1005,1000
11/04/2005,1005,1000
11/05/2005,1005,1000
11/06/2005,1005,1000
11/07/2005,1005,1000
11/08/2005,1005,1000
11/09/2005,1005,1000
11/10/2005,1005,1000
11/11/2005,1005,1000
11/12/2005,1005,1000
11/13/2005,1005,1000
11/14/2005,1005,1000
11/15/2005,1005,1000
11/16/2005,1005,1000
11/17/2005,1005,1000
11/18/2005,1005,1000
11/19/2005,1005,1000
11/20/2005,1005,1000
11/21/2005,1005,1000
11/22/2005,1005,1000
11/23/2005,1005,1000
11/24/2005,1005,1000
11/25/2005,1005,1000
11/26/2005,1005,1000
11/27/2005,1005,1000
11/28/2005,1005,1000
11/29/2005,1005,1000
11/30/2005,1005,1000
12/01/2005,1054,1006
12/02/2005,1054,1006
12/03/2005,1054,1006
12/04/2005,1054,1006
12/05/2005,1054,1006
12/06/2005,1054,1006
12/07/2005,1054,1006
12/08/2005,1054,1006
12/09/2005,1054,1006
12/10/2005,1054,1006
12/11/2005,1054,1006
12/12/2005,1054,1006
12/13/2005,1054,1006
12/14/2005,1054,1006
12/15/2005,1054,1006
12/16/2005,1054,1006
12/17/2005,1054,1006
12/18/2005,1054,1006
12/19/2005,1054,1006
12/20/2005,1054,1006
12/21/2005,1054,1006
12/22/2005,1054,1006
12/23/2005,1054,1006
12/24/2005,1054,1006
12/25/2005,1054,1006
12/26/2005,1054,1006
12/27/2005,1054,1006
12/28/2005,1054,1006
12/29/2005,1054,1006
12/30/2005,1054,1006
12/31/2005,1054,1006
01/01/2006,1079,1362
01/02/2006,1079,1362
01/03/2006,1079,1362
01/04/2006,1079,1362
01/05/2006,1079,1362
01/06/2006,1079,1362
01/07/2006,1079,1362
01/08/2006,1079,1362
01/09/2006,1079,1362
01/10/2006,1079,1362
01/11/2006,1079,1362
01/12/2006,1079,1362
01/13/2006,1079,1362
01/14/2006,1079,1362
01/15/2006,1079,1362
01/16/2006,1079,1362
01/17/2006,1079,1362
01/18/2006,1079,1362
01/19/2006,1079,1362
01/20/2006,1079,1362
01/21/2006,1079,1362
01/22/2006,1079,1362
01/23/2006,1079,1362
01/24/2006,1079,1362
01/25/2006,1079,1362
01/26/2006,1079,1362
01/27/2006,1079,1362
01/28/2006,1079,1362
01/29/2006,1079,1362
01/30/2006,1079,1362
01/31/2006,1079,1362
02/01/2006,963,1120
02/02/2006,963,1120
02/03/2006,963,1120
02/04/2006,963,1120
02/05/2006,963,1120
02/06/2006,963,1120
02/07/2006,963,1120
02/08/2006,963,1120
02/09/2006,963,1120
02/10/2006,963,1120
02/11/2006,963,1120
02/12/2006,963,1120
02/13/2006,963,1120
02/14/2006,963,1120
02/15/2006,963,1120
02/16/2006,963,1120
02/17/2006,963,1120
02/18/2006,963,1120
02/19/2006,963,1120
02/20/2006,963,1120
02/21/2006,963,1120
02/22/2006,963,1120
02/23/2006,963,1120
02/24/2006,963,1120
02/25/2006,963,1120
02/26/2006,963,1120
02/27/2006,963,1120
02/28/2006,963,1120
03/01/2006,1070,1115
03/02/2006,1070,1115
03/03/2006,1070,1115
03/04/2006,1070,1115
03/05/2006,1070,1115
03/06/2006,1070,1115
03/07/2006,1070,1115
03/08/2006,1070,1115
03/09/2006,1070,1115
03/10/2006,1070,1115
03/11/2006,1070,1115
03/12/2006,1070,1115
03/13/2006,1070,1115
03/14/2006,1070,1115
03/15/2006,1070,1115
03/16/2006,1070,1115
03/17/2006,1070,1115
03/18/2006,1070,1115
03/19/2006,1070,1115
03/20/2006,1070,1115
03/21/2006,1070,1115
03/22/2006,1070,1115
03/23/2006,1070,1115
03/24/2006,1070,1115
03/25/2006,1070,1115
03/26/2006,1070,1115
03/27/2006,1070,1115
03/28/2006,1070,1115
03/29/2006,1070,1115
03/30/2006,1070,1115
03/31/2006,1070,1115
04/01/2006,1044,1124
04/02/2006,1044,1124
04/03/2006,1044,1124
04/04/2006,1044,1124
04/05/2006,1044,1124
04/06/2006,1044,1124
04/07/2006,1044,1124
04/08/2006,1044,1124
04/09/2006,1044,1124
04/10/2006,1044,1124
04/11/2006,1044,1124
04/12/2006,1044,1124
04/13/2006,1044,1124
04/14/2006,1044,1124
04/15/2006,1044,1124
04/16/2006,1044,1124
04/17/2006,1044,1124
04/18/2006,1044,1124
04/19/2006,1044,1124
04/20/2006,1044,1124
04/21/2006,1044,1124
04/22/2006,1044,1124
04/23/2006,1044,1124
04/24/2006,1044,1124
04/25/2006,1044,1124
04/26/2006,1044,1124
04/27/2006,1044,1124
04/28/2006,1044,1124
04/29/2006,1044,1124
04/30/2006,1044,1124
05/01/2006,1057,1111
05/02/2006,1057,1111
05/03/2006,1057,1111
05/04/2006,1057,1111
05/05/2006,1057,1111
05/06/2006,1057,1111
05/07/2006,1057,1111
05/08/2006,1057,1111
05/09/2006,1057,1111
05/10/2006,1057,1111
05/11/2006,1057,1111
05/12/2006,1057,1111
05/13/2006,1057,1111
05/14/2006,1057,1111
05/15/2006,1057,1111
05/16/2006,1057,1111
05/17/2006,1057,1111
05/18/2006,1057,1111
05/19/2006,1057,1111
05/20/2006,1057,1111
05/21/2006,1057,1111
05/22/2006,1057,1111
05/23/2006,1057,1111
05/24/2006,1057,1111
05/25/2006,1057,1111
05/26/2006,1057,1111
05/27/2006,1057,1111
05/28/2006,1057,1111
05/29/2006,1057,1111
05/30/2006,1057,1111
05/31/2006,1057,1111
06/01/2006,1011,1043
06/02/2006,1011,1043
06/03/2006,1011,1043
06/04/2006,1011,1043
06/05/2006,1011,1043
06/06/2006,1011,1043
06/07/2006,1011,1043
06/08/2006,1011,1043
06/09/2006,1011,1043
06/10/2006,1011,1043
06/11/2006,1011,1043
06/12/2006,1011,1043
06/13/2006,1011,1043
06/14/2006,1011,1043
06/15/2006,1011,1043
06/16/2006,1011,1043
06/17/2006,1011,1043
06/18/2006,1011,1043
06/19/2006,1011,1043
06/20/2006,1011,1043
06/21/2006,1011,1043
06/22/2006,1011,1043
06/23/2006,1011,1043
06/24/2006,1011,1043
06/25/2006,1011,1043
06/26/2006,1011,1043
06/27/2006,1011,1043
06/28/2006,1011,1043
06/29/2006,1011,1043
06/30/2006,1011,1043
07/01/2006,1054,1047
07/02/2006,1054,1047
07/03/2006,1054,1047
07/04/2006,1054,1047
07/05/2006,1054,1047
07/06/2006,1054,1047
07/07/2006,1054,1047
07/08/2006,1054,1047
07/09/2006,1054,1047
07/10/2006,1054,1047
07/11/2006,1054,1047
07/12/2006,1054,1047
07/13/2006,1054,1047
07/14/2006,1054,1047
07/15/2006,1054,1047
07/16/2006,1054,1047
07/17/2006,1054,1047
07/18/2006,1054,1047
07/19/2006,1054,1047
07/20/2006,1054,1047
07/21/2006,1054,1047
07/22/2006,1054,1047
07/23/2006,1054,1047
07/24/2006,1054,1047
07/25/2006,1054,1047
07/26/2006,1054,1047
07/27/2006,1054,1047
07/28/2006,1054,1047
07/29/2006,1054,1047
07/30/2006,1054,1047
07/31/2006,1054,1047
08/01/2006,1063,1107
08/02/2006,1063,1107
08/03/2006,1063,1107
08/04/2006,1063,1107
08/05/2006,1063,1107
08/06/2006,1063,1107
08/07/2006,1063,1107
08/08/2006,1063,1107
08/09/2006,1063,1107
08/10/2006,1063,1107
08/11/2006,1063,1107
08/12/2006,1063,1107
08/13/2006,1063,1107
08/14/2006,1063,1107
08/15/2006,1063,1107
08/16/2006,1063,1107
08/17/2006,1063,1107
08/18/2006,1063,1107
08/19/2006,1063,1107
08/20/2006,1063,1107
08/21/2006,1063,1107
08/22/2006,1063,1107
08/23/2006,1063,1107
08/24/2006,1063,1107
08/25/2006,1063,1107
08/26/2006,1063,1107
08/27/2006,1063,1107
08/28/2006,1063,1107
08/29/2006,1063,1107
08/30/2006,1063,1107
08/31/2006,1063,1107
09/01/2006,1017,1042
09/02/2006,1017,1042
09/03/2006,1017,1042
09/04/2006,1017,1042
09/05/2006,1017,1042
09/06/2006,1017,1042
09/07/2006,1017,1042
09/08/2006,1017,1042
09/09/2006,1017,1042
09/10/2006,1017,1042
09/11/2006,1017,1042
09/12/2006,1017,1042
09/13/2006,1017,1042
09/14/2006,1017,1042
09/15/2006,1017,1042
09/16/2006,1017,1042
09/17/2006,1017,1042
09/18/2006,1017,1042
09/19/2006,1017,1042
09/20/2006,1017,1042
09/21/2006,1017,1042
09/22/2006,1017,1042
09/23/2006,1017,1042
09/24/2006,1017,1042
09/25/2006,1017,1042
09/26/2006,1017,1042
09/27/2006,1017,1042
09/28/2006,1017,1042
09/29/2006,1017,1042
09/30/2006,1017,1042
10/01/2006,1060,1136
10/02/2006,1060,1136
10/03/2006,1060,1136
10/04/2006,1060,1136
10/05/2006,1060,1136
10/06/2006,1060,1136
10/07/2006,1060,1136
10/08/2006,1060,1136
10/09/2006,1060,1136
10/10/2006,1060,1136
10/11/2006,1060,1136
10/12/2006,1060,1136
10/13/2006,1060,1136
10/14/2006,1060,1136
10/15/2006,1060,1136
10/16/2006,1060,1136
10/17/2006,1060,1136
10/18/2006,1060,1136
10/19/2006,1060,1136
10/20/2006,1060,1136
10/21/2006,1060,1136
10/22/2006,1060,1136
10/23/2006,1060,1136
10/24/2006,1060,1136
10/25/2006,1060,1136
10/26/2006,1060,1136
10/27/2006,1060,1136
10/28/2006,1060,1136
10/29/2006,1060,1136
10/30/2006,1060,1136
10/31/2006,1060,1136
11/01/2006,1005,1000
11/02/2006,1005,1000
11/03/2006,1005,1000
11/04/2006,1005,1000
11/05/2006,1005,1000
11/06/2006,1005,1000
11/07/2006,1005,1000
11/08/2006,1005,1000
11/09/2006,1005,1000
11/10/2006,1005,1000
11/11/2006,1005,1000
11/12/2006,1005,1000
11/13/2006,1005,1000
11/14/2006,1005,1000
11/15/2006,1005,1000
11/16/2006,1005,1000
11/17/2006,1005,1000
11/18/2006,1005,1000
11/19/2006,1005,1000
11/20/2006,1005,1000
11/21/2006,1005,1000
11/22/2006,1005,1000
11/23/2006,1005,1000
11/24/2006,1005,1000
11/25/2006,1005,1000
11/26/2006,1005,1000
11/27/2006,1005,1000
11/28/2006,1005,1000
11/29/2006,1005,1000
11/30/2006,1005,1000
12/01/2006,1054,1006
12/02/2006,1054,1006
12/03/2006,1054,1006
12/04/2006,1054,1006
12/05/2006,1054,1006
12/06/2006,1054,1006
12/07/2006,1054,1006
12/08/2006,1054,1006
12/09/2006,1054,1006
12/10/2006,1054,1006
12/11/2006,1054,1006
12/12/2006,1054,1006
12/13/2006,1054,1006
12/14/2006,1054,1006
12/15/2006,1054,1006
12/16/2006,1054,1006
12/17/2006,1054,1006
12/18/2006,1054,1006
12/19/2006,1054,1006
12/20/2006,1054,1006
12/21/2006,1054,1006
12/22/2006,1054,1006
12/23/2006,1054,1006
12/24/2006,1054,1006
12/25/2006,1054,1006
12/26/2006,1054,1006
12/27/2006,1054,1006
12/28/2006,1054,1006
12/29/2006,1054,1006
12/30/2006,1054,1006
12/31/2006,1054,1006
01/01/2007,1079,1362
01/02/2007,1079,1362
01/03/2007,1079,1362
01/04/2007,1079,1362
01/05/2007,1079,1362
01/06/2007,1079,1362
01/07/2007,1079,1362
01/08/2007,1079,1362
01/09/2007,1079,1362
01/10/2007,1079,1362
01/11/2007,1079,1362
01/12/2007,1079,1362
01/13/2007,1079,1362
01/14/2007,1079,1362
01/15/2007,1079,1362
01/16/2007,1079,1362
01/17/2007,1079,1362
01/18/2007,1079,1362
01/19/2007,1079,1362
01/20/2007,1079,1362
01/21/2007,1079,1362
01/22/2007,1079,1362
01/23/2007,1079,1362
01/24/2007,1079,1362
01/25/2007,1079,1362
01/26/2007,1079,1362
01/27/2007,1079,1362
01/28/2007,1079,1362
01/29/2007,1079,1362
01/30/2007,1079,1362
01/31/2007,1079,1362
02/01/2007,963,1120
02/02/2007,963,1120
02/03/2007,963,1120
02/04/2007,963,1120
02/05/2007,963,1120
02/06/2007,963,1120
02/07/2007,963,1120
02/08/2007,963,1120
02/09/2007,963,1120
02/10/2007,963,1120
02/11/2007,963,1120
02/12/2007,963,1120
02/13/2007,963,1120
02/14/2007,963,1120
02/15/2007,963,1120
02/16/2007,963,1120
02/17/2007,963,1120
02/18/2007,963,1120
02/19/2007,963,1120
02/20/2007,963,1120
02/21/2007,963,1120
02/22/2007,963,1120
02/23/2007,963,1120
02/24/2007,963,1120
02/25/2007,963,1120
02/26/2007,963,1120
02/27/2007,963,1120
02/28/2007,963,1120
03/01/2007,1070,1115
03/02/2007,1070,1115
03/03/2007,1070,1115
03/04/2007,1070,1115
03/05/2007,1070,1115
03/06/2007,1070,1115
03/07/2007,1070,1115
03/08/2007,1070,1115
03/09/2007,1070,1115
03/10/2007,1070,1115
03/11/2007,1070,1115
03/12/2007,1070,1115
03/13/2007,1070,1115
03/14/2007,1070,1115
03/15/2007,1070,1115
03/16/2007,1070,1115
03/17/2007,1070,1115
03/18/2007,1070,1115
03/19/2007,1070,1115
03/20/2007,1070,1115
03/21/2007,1070,1115
03/22/2007,1070,1115
03/23/2007,1070,1115
03/24/2007,1070,1115
03/25/2007,1070,1115
03/26/2007,1070,1115
03/27/2007,1070,1115
03/28/2007,1070,1115
03/29/2007,1070,1115
03/30/2007,1070,1115
03/31/2007,1070,1115
04/01/2007,1044,1124
04/02/2007,1044,1124
04/03/2007,1044,1124
04/04/2007,1044,1124
04/05/2007,1044,1124
04/06/2007,1044,1124
04/07/2007,1044,1124
04/08/2007,1044,1124
04/09/2007,1044,1124
04/10/2007,1044,1124
04/11/2007,1044,1124
04/12/2007,1044,1124
04/13/2007,1044,1124
04/14/2007,1044,1124
04/15/2007,1044,1124
04/16/2007,1044,1124
04/17/2007,1044,1124
04/18/2007,1044,1124
04/19/2007,1044,1124
04/20/2007,1044,1124
04/21/2007,1044,1124
04/22/2007,1044,1124
04/23/2007,1044,1124
04/24/2007,1044,1124
04/25/2007,1044,1124
04/26/2007,1044,1124
04/27/2007,1044,1124
04/28/2007,1044,1124
04/29/2007,1044,1124
04/30/2007,1044,1124
05/01/2007,1057,1111
05/02/2007,1057,1111
05/03/2007,1057,1111
05/04/2007,1057,1111
05/05/2007,1057,1111
05/06/2007,1057,1111
05/07/2007,1057,1111
05/08/2007,1057,1111
05/09/2007,1057,1111
05/10/2007,1057,1111
05/11/2007,1057,1111
05/12/2007,1057,1111
05/13/2007,1057,1111
05/14/2007,1057,1111
05/15/2007,1057,1111
05/16/2007,1057,1111
05/17/2007,1057,1111
05/18/2007,1057,1111
05/19/2007,1057,1111
05/20/2007,1057,1111
05/21/2007,1057,1111
05/22/2007,1057,1111
05/23/2007,1057,1111
05/24/2007,1057,1111
05/25/2007,1057,1111
05/26/2007,1057,1111
05/27/2007,1057,1111
05/28/2007,1057,1111
05/29/2007,1057,1111
05/30/2007,1057,1111
05/31/2007,1057,1111
06/01/2007,1011,1043
06/02/2007,1011,1043
06/03/2007,1011,1043
06/04/2007,1011,1043
06/05/2007,1011,1043
06/06/2007,1011,1043
06/07/2007,1011,1043
